f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,clase
0.000000,-0.000003,-0.000081,-0.000006,0.000014,0.000080,0.014139,0.014141,0.014222,-0.040796,-0.040810,-0.040890,0.001434,0.000854,0.002333,0.001441,0.000853,0.002346,2.147400,2.147400,2.146900,2.144800,2.144700,2.144400,0.001117,-0.189190,-1.195600,0.005438,0.482380,1.020900,0.002022,0.002031,0.002164,-0.000197,-0.000210,-0.000066,-0.822960,5.339300,8.272600,-0.854640,13.703000,18.616000,-1.500700,-1.500700,-1.500700,-1.497600,-1.497600,-1.497500,6.000000
-0.000004,0.000008,0.000054,-0.000001,-0.000006,0.000091,0.026644,0.026636,0.026582,0.006332,0.006338,0.006247,0.001294,0.000855,0.001224,0.001245,0.000660,0.001909,1.659900,1.659900,1.659800,1.658000,1.657900,1.657700,0.013382,-0.085787,1.186500,0.008035,-0.422320,0.712060,0.004872,0.004849,0.004766,0.001034,0.001049,0.000985,-0.790070,21.621000,6.630300,-0.753010,7.078200,8.747200,-1.499900,-1.499900,-1.499700,-1.500400,-1.500400,-1.500400,8.000000
-0.000010,0.000003,0.000007,-0.000009,-0.000001,0.000006,-0.094893,-0.094895,-0.094902,-0.214520,-0.214520,-0.214520,0.000774,0.000226,0.000796,0.000778,0.000242,0.000599,1.010300,1.010300,1.010300,1.010900,1.010900,1.010900,0.011064,0.168410,0.130690,0.018896,-0.168510,-0.199110,-0.022385,-0.022386,-0.022409,0.000627,0.000633,0.000649,-0.638760,5.947900,14.026000,-0.624530,3.609900,13.960000,-1.490600,-1.490700,-1.490600,-1.495700,-1.495700,-1.495700,11.000000
0.000004,0.000003,-0.000000,0.000004,-0.000007,0.000002,0.050633,0.050630,0.050631,0.110980,0.110990,0.110990,0.000762,0.000255,0.000498,0.000758,0.000259,0.000780,0.874860,0.874870,0.874860,0.876080,0.876080,0.876050,-0.003263,0.564610,-0.001264,-0.014344,-0.372480,0.660900,0.008712,0.008707,0.008680,-0.001839,-0.001842,-0.001864,-0.638070,14.597000,3.984100,-0.624890,7.786700,10.568000,-1.499100,-1.499100,-1.499100,-1.495700,-1.495700,-1.495800,7.000000
-0.000001,0.000086,-0.000138,-0.000002,0.000037,-0.000091,0.008126,0.008041,0.008179,0.005900,0.005862,0.005954,0.002174,0.001246,0.004155,0.002130,0.001300,0.003014,1.286700,1.286600,1.285800,1.287600,1.287600,1.286900,-0.026734,0.169790,-0.170110,-0.008067,0.195010,-0.882300,0.014165,0.014035,0.014336,0.003180,0.003140,0.003283,-0.712470,1.029900,4.720000,-0.721400,0.921970,5.907300,-1.496700,-1.496800,-1.496500,-1.504000,-1.504000,-1.504400,3.000000
-0.000001,-0.000066,0.000097,0.000010,-0.000005,0.000074,0.014577,0.014643,0.014546,0.064974,0.064979,0.064904,0.002235,0.001267,0.002292,0.002233,0.001106,0.003497,1.360600,1.360600,1.360100,1.361600,1.361600,1.360900,-0.000793,-0.123870,0.062461,0.018377,-0.020721,-0.138900,-0.008793,-0.008712,-0.008763,0.023760,0.023725,0.023588,-0.684800,0.438610,2.218200,-0.705070,0.094244,6.185900,-1.503200,-1.503200,-1.503100,-1.492200,-1.492200,-1.492400,4.000000
-0.000001,-0.000037,-0.000008,0.000001,0.000006,-0.000035,0.017512,0.017549,0.017556,0.012688,0.012682,0.012717,0.001267,0.000885,0.001264,0.001197,0.000631,0.001644,1.579800,1.579700,1.579500,1.577800,1.577700,1.577800,0.002832,-0.217330,-0.387760,-0.002035,0.118180,-0.998490,0.001015,0.001051,0.001005,-0.000535,-0.000541,-0.000425,-0.807240,18.566000,4.467300,-0.736340,4.054400,14.992000,-1.500100,-1.500100,-1.500100,-1.497800,-1.497800,-1.497600,5.000000
0.000009,-0.000009,-0.000459,0.000009,0.000011,0.000396,0.024631,0.024641,0.025100,-0.030871,-0.030882,-0.031278,0.002945,0.001490,0.005007,0.002895,0.001667,0.004035,2.249900,2.249800,2.248900,2.257200,2.257100,2.256600,-0.001563,0.045977,-1.321300,-0.013341,0.053617,0.621040,0.011160,0.011160,0.011495,-0.011648,-0.011627,-0.011861,-0.531190,0.381300,10.607000,-0.560110,1.053400,3.254300,-1.504500,-1.504500,-1.504400,-1.492600,-1.492600,-1.492600,6.000000
0.000003,0.000040,-0.000242,-0.000010,0.000053,-0.000245,0.032868,0.032828,0.033070,0.113900,0.113850,0.114090,0.002482,0.001476,0.004634,0.002492,0.001387,0.002885,1.698700,1.698700,1.697800,1.702700,1.702500,1.702100,-0.016592,0.205870,-1.713500,0.002632,0.233040,-1.227600,-0.009149,-0.009163,-0.009372,0.018872,0.018856,0.018946,-0.656430,1.469600,11.236000,-0.679430,1.452000,5.995600,-1.507200,-1.507100,-1.506600,-1.496800,-1.496900,-1.496800,7.000000
0.000001,0.000004,0.000014,0.000002,-0.000001,0.000003,0.035868,0.035864,0.035850,0.008665,0.008666,0.008662,0.000768,0.000222,0.000553,0.000768,0.000241,0.000638,0.975270,0.975280,0.975250,0.976650,0.976640,0.976650,0.002235,0.573180,-0.050220,0.001737,0.081302,-0.259140,0.004450,0.004431,0.004483,-0.001232,-0.001230,-0.001248,-0.654660,5.261700,4.651300,-0.573830,7.762400,9.019200,-1.496900,-1.496800,-1.496900,-1.497400,-1.497400,-1.497400,8.000000
-0.000005,0.000027,0.000004,0.000001,0.000017,-0.000025,-0.032970,-0.032997,-0.033001,-0.018213,-0.018230,-0.018205,0.001225,0.001095,0.001864,0.001174,0.000584,0.001521,1.567000,1.567000,1.566900,1.567700,1.567700,1.567400,0.010154,-0.572360,-0.146140,-0.007564,0.100310,-0.157450,-0.006491,-0.006519,-0.006619,-0.000792,-0.000806,-0.000783,-0.751440,38.711000,11.311000,-0.727010,1.509800,9.989500,-1.497500,-1.497500,-1.497100,-1.499000,-1.498900,-1.499100,10.000000
0.000002,-0.000006,-0.000007,0.000004,0.000000,-0.000004,0.025579,0.025585,0.025593,0.024305,0.024305,0.024308,0.000792,0.000354,0.000555,0.000786,0.000256,0.000465,1.364800,1.364800,1.364800,1.364600,1.364600,1.364600,-0.007117,-1.378400,-0.127810,-0.013611,0.191940,-0.052946,0.004781,0.004791,0.004806,-0.000347,-0.000348,-0.000331,-0.579440,58.977000,7.881100,-0.513580,9.660500,11.307000,-1.497300,-1.497300,-1.497300,-1.499900,-1.499900,-1.499900,5.000000
0.000005,0.000023,0.000056,-0.000005,0.000009,0.000007,0.009743,0.009721,0.009665,0.015654,0.015646,0.015638,0.001234,0.000595,0.001297,0.001150,0.000814,0.001406,1.490600,1.490600,1.490500,1.491700,1.491700,1.491600,-0.007094,0.543610,0.255620,0.017263,-0.064018,0.007247,-0.002524,-0.002559,-0.002540,0.001761,0.001763,0.001735,-0.773030,6.487000,8.425300,-0.680060,26.158000,4.543400,-1.500800,-1.500800,-1.500800,-1.497200,-1.497200,-1.497100,3.000000
-0.000004,0.000047,0.000057,-0.000006,0.000030,-0.000040,-0.023590,-0.023637,-0.023694,-0.018890,-0.018920,-0.018880,0.001221,0.000938,0.001421,0.001242,0.000793,0.002364,1.577100,1.577100,1.576900,1.577000,1.576900,1.576900,0.001782,1.047800,-0.170220,0.000461,1.144900,-2.764800,-0.001221,-0.001296,-0.001214,-0.000946,-0.000988,-0.000815,-0.775650,42.700000,8.549200,-0.793910,13.627000,23.719000,-1.498400,-1.498400,-1.498400,-1.499300,-1.499400,-1.499100,10.000000
-0.000016,-0.000005,-0.000395,-0.000007,-0.000061,0.000109,0.018833,0.018838,0.019233,0.055625,0.055686,0.055577,0.002241,0.001285,0.003830,0.002267,0.001308,0.003275,1.365900,1.365800,1.365100,1.371000,1.370900,1.370500,0.026404,-0.081804,-0.225210,0.021839,-0.286410,-0.495470,-0.006502,-0.006475,-0.006131,0.001326,0.001438,0.001246,-0.690770,1.838000,3.460600,-0.674890,1.310700,4.707500,-1.504800,-1.504900,-1.504600,-1.498100,-1.498200,-1.497800,4.000000
0.000002,0.000043,0.000112,-0.000025,0.000105,-0.000090,-0.025249,-0.025292,-0.025404,-0.014275,-0.014380,-0.014290,0.002206,0.001236,0.003119,0.002250,0.001521,0.003484,1.344000,1.344000,1.343300,1.348200,1.348200,1.347600,-0.008545,0.050006,0.361780,-0.013587,2.009900,-0.519990,-0.006261,-0.006291,-0.006233,0.003022,0.002812,0.002936,-0.727840,0.896220,3.751100,-0.653670,12.326000,4.885800,-1.508500,-1.508500,-1.508200,-1.496400,-1.496300,-1.496100,10.000000
-0.000007,-0.000022,-0.000053,-0.000002,-0.000014,0.000047,0.030187,0.030209,0.030262,0.002896,0.002910,0.002863,0.001280,0.000681,0.002044,0.001268,0.000860,0.001785,1.651500,1.651400,1.651200,1.647900,1.647900,1.647700,0.013849,-0.331560,0.351350,-0.002169,0.243260,1.178500,0.004681,0.004698,0.004788,0.000908,0.000936,0.000905,-0.804660,6.492600,9.308100,-0.800080,15.023000,15.151000,-1.499700,-1.499700,-1.499600,-1.498100,-1.498100,-1.498000,8.000000
-0.000005,0.000002,0.000007,-0.000002,-0.000005,0.000000,-0.038829,-0.038831,-0.038838,-0.017032,-0.017027,-0.017028,0.000759,0.000202,0.000513,0.000747,0.000267,0.000534,0.807860,0.807860,0.807850,0.812220,0.812220,0.812210,0.014856,-0.032962,0.399080,0.005561,-0.697630,-0.117760,-0.006959,-0.006966,-0.006959,-0.001551,-0.001558,-0.001598,-0.646120,1.306300,6.282300,-0.598600,18.310000,2.446300,-1.495400,-1.495400,-1.495400,-1.500100,-1.500100,-1.500100,10.000000
0.000016,-0.000040,0.000556,0.000010,-0.000049,0.000165,0.015831,0.015870,0.015314,-0.021971,-0.021922,-0.022087,0.003007,0.001987,0.008153,0.002873,0.001685,0.004823,2.220500,2.220200,2.219500,2.223700,2.223600,2.222700,-0.014023,-0.139790,0.525280,-0.014939,-0.181610,1.617700,-0.000528,-0.000416,0.000280,0.010328,0.010385,0.009884,-0.510260,4.143000,8.217400,-0.520370,1.629600,13.406000,-1.506100,-1.506200,-1.505800,-1.496900,-1.496900,-1.497100,1.000000
-0.000000,0.000006,0.000006,0.000002,0.000004,0.000002,0.001257,0.001251,0.001244,-0.044278,-0.044282,-0.044284,0.000814,0.000329,0.000595,0.000816,0.000285,0.000569,1.854600,1.854600,1.854600,1.852500,1.852500,1.852500,0.001791,0.102660,0.831750,-0.005333,0.358930,0.182460,0.001316,0.001312,0.001305,-0.000172,-0.000182,-0.000153,-0.490110,20.968000,9.801100,-0.459780,6.877800,7.652300,-1.498000,-1.498000,-1.498000,-1.499300,-1.499300,-1.499300,9.000000
-0.000006,0.000034,0.000013,0.000003,0.000022,-0.000019,0.019937,0.019903,0.019890,-0.033948,-0.033970,-0.033951,0.002233,0.001169,0.003243,0.002179,0.001168,0.003363,1.298400,1.298400,1.297800,1.304600,1.304500,1.304100,-0.005184,0.220740,-1.269500,-0.015698,-0.019899,0.238560,-0.002603,-0.002612,-0.002913,0.008443,0.008428,0.008393,-0.708030,0.971490,10.179000,-0.694050,0.737970,2.806800,-1.506400,-1.506500,-1.506200,-1.497900,-1.497900,-1.497100,1.000000
-0.000012,0.000057,-0.000151,0.000005,-0.000041,0.000400,0.006738,0.006681,0.006831,0.031514,0.031556,0.031156,0.002650,0.001442,0.005315,0.002544,0.001420,0.005639,1.832600,1.832500,1.831500,1.831900,1.831900,1.830600,0.017301,0.189470,-0.252200,0.004152,-0.081118,1.101400,-0.006796,-0.006905,-0.006836,0.016747,0.016757,0.015837,-0.611440,1.384500,6.261300,-0.648830,1.085700,9.083200,-1.501700,-1.501700,-1.501600,-1.490700,-1.490700,-1.491600,5.000000
-0.000009,0.000020,0.000195,0.000021,-0.000045,-0.000018,-0.019148,-0.019168,-0.019363,-0.041799,-0.041754,-0.041736,0.002939,0.002648,0.005753,0.002988,0.001840,0.006596,2.296400,2.296300,2.295800,2.294000,2.293900,2.293200,-0.005158,-0.579290,1.029800,-0.010505,-0.525300,1.621500,0.001444,0.001471,0.001672,-0.009546,-0.009468,-0.009632,-0.569770,20.551000,10.213000,-0.515220,2.687100,20.402000,-1.506000,-1.506000,-1.505400,-1.498700,-1.498800,-1.498800,2.000000
-0.000001,0.000004,0.000012,-0.000007,-0.000003,0.000011,0.016240,0.016236,0.016225,-0.022579,-0.022575,-0.022586,0.000784,0.000232,0.000684,0.000769,0.000233,0.000442,0.968700,0.968700,0.968690,0.968020,0.968020,0.968020,0.005657,-0.026800,0.576160,0.014382,-0.474270,0.628470,0.001172,0.001175,0.001154,-0.005583,-0.005577,-0.005592,-0.658960,2.346000,9.381900,-0.631910,9.367500,6.330400,-1.494900,-1.494900,-1.494900,-1.497000,-1.497000,-1.497000,6.000000
0.000018,-0.000019,0.000096,0.000011,0.000009,0.000754,-0.024252,-0.024234,-0.024330,-0.010240,-0.010248,-0.011002,0.002912,0.001656,0.003479,0.002906,0.001860,0.006280,2.285000,2.284900,2.284100,2.269600,2.269500,2.268600,-0.014191,-0.166250,-0.052916,-0.015746,0.111880,0.673530,0.012749,0.012793,0.012827,0.011004,0.010976,0.010621,-0.537020,0.209810,4.256100,-0.504470,4.459900,5.595600,-1.498700,-1.498700,-1.499000,-1.500400,-1.500300,-1.500200,10.000000
-0.000006,-0.000016,0.000140,0.000005,-0.000004,0.000007,0.023420,0.023437,0.023297,0.011213,0.011217,0.011209,0.002322,0.001205,0.004917,0.002223,0.001268,0.005164,1.396600,1.396600,1.395600,1.403200,1.403200,1.402800,0.021150,-0.013399,0.036287,-0.004831,-0.114690,-1.101500,-0.009156,-0.009157,-0.009184,0.015261,0.015254,0.015951,-0.691990,0.206060,7.470200,-0.723690,1.280200,14.771000,-1.504100,-1.504200,-1.503600,-1.492400,-1.492300,-1.491500,8.000000
0.000002,-0.000083,-0.000215,-0.000001,0.000086,-0.000016,0.022704,0.022787,0.023002,0.031183,0.031097,0.031113,0.002898,0.001896,0.005389,0.002903,0.002051,0.004466,2.258400,2.258200,2.257100,2.245400,2.245200,2.244200,-0.003686,-0.281490,-0.579990,0.024339,0.805420,-0.070314,0.009876,0.009938,0.010387,0.009202,0.009097,0.009452,-0.554800,2.973800,8.275100,-0.485140,7.088600,5.785700,-1.498700,-1.498700,-1.498500,-1.499900,-1.499900,-1.499900,5.000000
0.000002,0.000040,0.000590,0.000001,-0.000057,0.000188,-0.015407,-0.015447,-0.016037,-0.027304,-0.027247,-0.027435,0.002908,0.002259,0.004465,0.002927,0.002349,0.003800,2.257400,2.257000,2.256300,2.256500,2.256300,2.255700,-0.014960,0.226590,1.353600,-0.000466,0.675980,0.354000,0.010563,0.010663,0.011067,-0.004592,-0.004515,-0.004617,-0.515870,6.952000,5.890000,-0.572350,11.425000,2.682900,-1.505800,-1.505900,-1.505900,-1.497500,-1.497400,-1.497400,10.000000
-0.000001,0.000039,0.000024,0.000003,0.000011,0.000123,0.034863,0.034824,0.034800,0.079105,0.079093,0.078971,0.002262,0.001264,0.003237,0.002162,0.001220,0.002097,1.323300,1.323200,1.322800,1.322600,1.322600,1.322300,-0.019781,0.109700,0.063120,-0.011309,-0.027869,0.888550,-0.008738,-0.008777,-0.008753,0.033693,0.033700,0.033598,-0.691310,0.787620,3.488200,-0.669700,0.389690,11.425000,-1.502600,-1.502600,-1.502200,-1.494900,-1.495000,-1.494900,7.000000
-0.000006,-0.000001,-0.000061,0.000002,-0.000051,0.000181,0.022847,0.022849,0.022910,0.029617,0.029668,0.029487,0.001363,0.000672,0.001558,0.001407,0.000933,0.003124,2.018400,2.018300,2.018300,2.016800,2.016800,2.016700,0.016888,0.118610,-0.836340,0.001147,-0.468590,2.996200,-0.001013,-0.001020,-0.000972,0.000468,0.000483,0.000133,-0.836700,2.072700,7.631700,-0.817780,20.279000,24.183000,-1.501600,-1.501600,-1.501500,-1.498500,-1.498500,-1.498000,5.000000
-0.000033,0.000002,-0.000549,0.000001,-0.000063,-0.000314,0.035257,0.035255,0.035804,-0.004421,-0.004358,-0.004044,0.002980,0.001723,0.005758,0.003021,0.001782,0.005728,2.323700,2.323600,2.322500,2.316000,2.315900,2.314800,0.022320,0.125760,0.308120,0.019657,-0.376680,-0.618450,-0.005040,-0.005118,-0.005177,-0.013178,-0.013108,-0.013009,-0.521130,1.752500,8.122100,-0.475560,1.540000,10.688000,-1.506500,-1.506400,-1.506200,-1.499700,-1.499800,-1.499600,8.000000
0.000002,0.000083,-0.000248,0.000003,0.000058,0.000257,0.017196,0.017113,0.017361,-0.017809,-0.017868,-0.018125,0.002978,0.002253,0.004141,0.002883,0.001609,0.005070,2.226900,2.226500,2.225800,2.226100,2.226000,2.225100,-0.014766,0.238890,-0.500350,-0.018613,0.238660,0.481530,0.002472,0.002533,0.002469,0.009062,0.009019,0.008687,-0.526900,4.708800,2.970400,-0.506480,1.037400,7.173800,-1.507800,-1.507800,-1.507400,-1.497600,-1.497600,-1.497800,1.000000
-0.000001,-0.000008,-0.000159,0.000007,0.000028,-0.000501,0.013182,0.013190,0.013349,-0.015724,-0.015752,-0.015250,0.001488,0.000909,0.003089,0.001481,0.001025,0.006167,2.222400,2.222300,2.221800,2.219400,2.219400,2.218700,-0.004441,-0.089348,-1.877100,-0.008020,0.726660,-2.089900,0.000088,0.000088,0.000269,-0.000301,-0.000312,0.000254,-0.850860,4.576100,18.636000,-0.834330,10.945000,25.370000,-1.500000,-1.500000,-1.500200,-1.499700,-1.499700,-1.499800,9.000000
-0.000000,-0.000028,-0.000077,-0.000004,-0.000034,0.000014,0.013893,0.013921,0.013998,-0.014209,-0.014175,-0.014189,0.001492,0.000900,0.002509,0.001434,0.001044,0.002429,2.217300,2.217200,2.216900,2.211400,2.211300,2.211000,0.005870,-0.110590,-0.148740,0.005963,-1.139600,0.254650,0.001537,0.001557,0.001552,-0.001875,-0.001859,-0.001935,-0.871400,4.766500,5.421800,-0.793550,17.938000,10.466000,-1.499200,-1.499200,-1.499200,-1.498900,-1.498900,-1.498900,9.000000
-0.000014,-0.000038,0.000056,-0.000016,0.000015,0.000165,0.032729,0.032767,0.032711,0.040803,0.040788,0.040623,0.003031,0.001838,0.003730,0.002998,0.001958,0.003453,2.372700,2.372600,2.371900,2.366800,2.366600,2.366300,0.013621,-0.171640,0.445320,0.024015,-0.248410,0.865590,0.002672,0.002663,0.002664,-0.011337,-0.011349,-0.011594,-0.519790,1.213100,2.853600,-0.513010,5.329400,5.025100,-1.502000,-1.502100,-1.501900,-1.495100,-1.495100,-1.494900,4.000000
-0.000018,0.000031,0.000242,0.000007,0.000123,-0.000899,-0.017277,-0.017308,-0.017550,-0.029710,-0.029834,-0.028935,0.002942,0.001645,0.004920,0.002901,0.002537,0.006742,2.270400,2.270200,2.269000,2.269800,2.269600,2.267900,-0.004906,0.091174,0.889680,0.008977,1.698300,-1.247000,0.011234,0.011224,0.011129,-0.006814,-0.006951,-0.007047,-0.512690,0.072955,7.692800,-0.587550,23.027000,4.534000,-1.502900,-1.502900,-1.503000,-1.492500,-1.492500,-1.491500,10.000000
0.000008,-0.000024,0.000155,0.000013,0.000038,-0.000585,-0.041425,-0.041401,-0.041556,-0.010001,-0.010039,-0.009454,0.002977,0.001631,0.004473,0.002895,0.002450,0.006357,2.278900,2.278900,2.278200,2.277400,2.277300,2.277200,-0.024851,-0.120110,0.773680,-0.025876,-0.275780,-2.358600,-0.005007,-0.004968,-0.005318,0.016602,0.016532,0.016757,-0.516070,1.130200,10.804000,-0.527030,15.441000,15.977000,-1.502400,-1.502300,-1.502500,-1.492800,-1.492900,-1.492500,10.000000
-0.000008,-0.000000,0.000010,-0.000003,0.000000,-0.000006,-0.029504,-0.029504,-0.029514,-0.040416,-0.040416,-0.040410,0.000796,0.000283,0.000675,0.000779,0.000222,0.000535,1.077900,1.077900,1.077900,1.079400,1.079400,1.079400,0.010074,0.149130,0.322960,0.002508,0.143240,-0.038595,-0.005351,-0.005359,-0.005407,0.003665,0.003663,0.003681,-0.614920,4.413200,9.902100,-0.607530,3.039700,7.114500,-1.496400,-1.496400,-1.496300,-1.496400,-1.496400,-1.496400,2.000000
-0.000000,0.000018,0.000502,0.000004,0.000044,0.000255,-0.036791,-0.036809,-0.037312,-0.014826,-0.014870,-0.015125,0.002545,0.001425,0.005039,0.002428,0.001512,0.005945,1.718100,1.718000,1.717000,1.719100,1.719000,1.717900,-0.015553,-0.046554,1.439500,-0.009895,0.237700,0.407110,-0.004224,-0.004205,-0.003849,0.012709,0.012632,0.012657,-0.625780,2.929000,9.440400,-0.662860,1.248800,3.793400,-1.502700,-1.502800,-1.502400,-1.491600,-1.491700,-1.491300,10.000000
0.000001,-0.000001,-0.000034,0.000005,-0.000002,0.000002,0.051136,0.051137,0.051171,0.115160,0.115160,0.115160,0.000756,0.000266,0.000630,0.000756,0.000358,0.000896,0.884270,0.884270,0.884260,0.886500,0.886510,0.886480,-0.002550,-0.587680,-1.035700,-0.005296,-0.270110,-0.267380,0.010765,0.010774,0.010708,-0.003494,-0.003481,-0.003532,-0.585710,12.780000,11.597000,-0.616020,34.995000,17.012000,-1.494500,-1.494500,-1.494500,-1.495900,-1.495900,-1.495900,7.000000
-0.000006,0.000027,-0.000171,0.000006,0.000013,0.000008,0.025414,0.025387,0.025558,-0.036705,-0.036718,-0.036726,0.002228,0.001248,0.003957,0.002222,0.001172,0.001890,1.331100,1.331000,1.330300,1.336400,1.336400,1.336100,-0.006967,-0.068191,-0.139740,-0.012309,-0.006462,-0.573720,0.011653,0.011679,0.012003,-0.007412,-0.007368,-0.007145,-0.706210,0.934260,4.916700,-0.705230,-0.474840,3.822800,-1.509900,-1.510000,-1.509700,-1.495700,-1.495700,-1.495600,1.000000
0.000012,0.000064,0.000359,-0.000009,0.000001,0.000064,-0.031524,-0.031589,-0.031948,-0.035356,-0.035358,-0.035421,0.002207,0.001238,0.004360,0.002226,0.001140,0.002454,1.376800,1.376700,1.376400,1.378600,1.378600,1.378000,-0.016914,0.157140,0.170080,-0.004971,-0.144880,0.072390,0.013996,0.013902,0.014107,-0.010318,-0.010290,-0.010436,-0.757160,0.006146,5.298200,-0.714000,0.692530,1.977100,-1.499200,-1.499200,-1.499000,-1.498800,-1.498800,-1.498900,2.000000
0.000012,-0.000038,-0.000201,-0.000008,-0.000029,-0.000064,0.028460,0.028497,0.028699,0.003054,0.003083,0.003147,0.002298,0.001240,0.003929,0.002274,0.001272,0.003980,1.402000,1.402000,1.401200,1.399100,1.399000,1.398400,0.006447,-0.086568,-0.450810,0.034300,-0.065808,0.015126,0.010004,0.010042,0.009999,-0.004203,-0.004144,-0.004047,-0.708590,1.558100,2.389900,-0.703650,0.310660,8.942400,-1.499600,-1.499600,-1.499600,-1.495300,-1.495400,-1.495100,8.000000
0.000001,0.000001,0.000009,0.000003,0.000006,0.000018,0.032215,0.032215,0.032206,0.015122,0.015117,0.015098,0.000807,0.000293,0.000486,0.000812,0.000313,0.000694,1.803300,1.803300,1.803300,1.801800,1.801800,1.801800,0.000436,0.033355,0.424260,-0.010803,1.366400,-0.318570,0.000747,0.000742,0.000749,0.003400,0.003391,0.003381,-0.470230,6.077200,4.714300,-0.475720,34.320000,8.247200,-1.498900,-1.498900,-1.498900,-1.501000,-1.501000,-1.501000,5.000000
-0.000023,-0.000025,-0.000536,0.000018,-0.000028,-0.000013,-0.126670,-0.126650,-0.126110,-0.144340,-0.144320,-0.144300,0.002234,0.001291,0.005615,0.002246,0.001282,0.003078,1.368900,1.368800,1.368300,1.373200,1.373100,1.372900,0.019022,-0.001005,-1.395300,0.005626,-0.082386,-1.283700,0.009728,0.009756,0.008178,-0.027087,-0.027037,-0.026466,-0.699650,3.218200,6.993700,-0.719170,1.931400,10.929000,-1.503200,-1.503200,-1.503200,-1.499600,-1.499800,-1.499700,11.000000
0.000007,-0.000054,-0.000182,-0.000004,-0.000045,-0.000599,-0.005001,-0.004947,-0.004765,-0.027424,-0.027379,-0.026780,0.003031,0.002363,0.005283,0.002981,0.001957,0.006893,2.360800,2.360600,2.359500,2.357500,2.357300,2.356200,0.012096,-1.767500,-0.088248,-0.001961,-0.202620,-0.867440,-0.012173,-0.012086,-0.012458,0.009586,0.009589,0.009524,-0.488180,15.828000,4.245000,-0.540170,3.365300,8.585100,-1.502100,-1.502100,-1.501900,-1.490500,-1.490600,-1.490100,9.000000
-0.000011,0.000005,0.000042,-0.000002,-0.000018,0.000254,0.011947,0.011941,0.011899,-0.028013,-0.027996,-0.028249,0.002353,0.001272,0.004522,0.002349,0.001249,0.006470,1.517500,1.517400,1.516500,1.511000,1.511000,1.510200,0.040018,-0.003372,-0.512390,-0.001661,-0.128800,1.014000,-0.009700,-0.009728,-0.010073,-0.008030,-0.008012,-0.008122,-0.707660,1.418300,5.570400,-0.700740,1.382400,8.241900,-1.498400,-1.498400,-1.498100,-1.501500,-1.501500,-1.502100,9.000000
-0.000003,0.000004,0.000009,-0.000002,-0.000004,-0.000019,0.010872,0.010867,0.010859,-0.002080,-0.002076,-0.002057,0.000810,0.000278,0.000459,0.000792,0.000431,0.000454,1.731300,1.731300,1.731300,1.729000,1.729000,1.729000,0.012647,-0.220280,-0.002663,0.001264,0.526100,-0.257950,-0.003247,-0.003248,-0.003254,-0.000082,-0.000074,-0.000040,-0.511740,9.028300,5.921100,-0.473320,99.615000,3.841500,-1.499400,-1.499400,-1.499400,-1.500000,-1.500000,-1.500000,3.000000
0.000000,0.000017,0.000061,0.000010,0.000051,-0.000366,-0.036036,-0.036053,-0.036113,-0.027247,-0.027298,-0.026932,0.002647,0.001487,0.004554,0.002521,0.001525,0.005561,1.837600,1.837600,1.837300,1.842700,1.842600,1.841600,-0.004661,-0.021060,1.548500,-0.021698,0.568910,-0.299810,-0.007257,-0.007285,-0.007566,0.008111,0.008075,0.007259,-0.607350,2.314400,24.956000,-0.612170,3.285600,3.887400,-1.502400,-1.502500,-1.502300,-1.490400,-1.490500,-1.490600,2.000000
-0.000001,0.000008,-0.000027,-0.000012,0.000044,0.000011,0.025979,0.025970,0.025998,-0.031238,-0.031282,-0.031293,0.001196,0.000861,0.001357,0.001180,0.000991,0.001021,1.573400,1.573300,1.573100,1.573100,1.573000,1.573000,-0.003256,-0.438550,-0.600080,0.013983,0.374340,0.400740,0.000119,0.000095,0.000130,-0.001911,-0.001959,-0.001977,-0.743830,21.166000,12.155000,-0.714090,35.094000,8.694300,-1.500600,-1.500600,-1.500700,-1.499300,-1.499200,-1.499200,1.000000
-0.000004,0.000023,-0.000099,-0.000004,0.000030,-0.000006,0.006686,0.006663,0.006762,0.007661,0.007630,0.007637,0.001120,0.000513,0.001403,0.001082,0.000550,0.001326,1.103800,1.103700,1.103600,1.103600,1.103500,1.103400,0.001122,0.417950,-1.156900,0.004221,1.158200,0.539250,-0.003179,-0.003237,-0.003130,-0.000801,-0.000870,-0.000814,-0.742840,2.267100,9.110800,-0.670090,7.217400,8.134800,-1.497000,-1.497100,-1.497200,-1.498400,-1.498500,-1.498400,3.000000
-0.000015,0.000022,0.000267,0.000011,0.000005,0.000095,-0.128490,-0.128510,-0.128780,-0.147780,-0.147780,-0.147880,0.002237,0.001393,0.003755,0.002263,0.001183,0.002730,1.365500,1.365500,1.364800,1.371800,1.371700,1.371200,0.013983,0.160980,1.753500,0.028232,0.200350,0.081401,0.010517,0.010513,0.010276,-0.030055,-0.030081,-0.030255,-0.672960,3.037300,12.686000,-0.703900,1.188700,4.131200,-1.501200,-1.501200,-1.501200,-1.500800,-1.500800,-1.501000,11.000000
