f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,clase
-0.000019,0.000023,-0.000399,-0.000014,-0.000072,0.000218,-0.066268,-0.066291,-0.065892,-0.209780,-0.209710,-0.209920,0.002929,0.001799,0.005894,0.002969,0.002002,0.006193,2.292400,2.292400,2.291300,2.285700,2.285600,2.284800,0.031747,0.215900,-0.888090,0.013171,0.365430,0.617240,-0.014301,-0.014286,-0.013782,-0.019619,-0.019601,-0.019981,-0.497240,2.489800,9.223700,-0.545870,4.439400,4.826200,-1.499200,-1.499200,-1.499400,-1.502100,-1.502100,-1.501800,11.000000
-0.000026,-0.000067,0.000053,0.000005,-0.000066,0.000027,0.012555,0.012622,0.012570,0.056117,0.056182,0.056155,0.002242,0.001313,0.004086,0.002234,0.001320,0.002499,1.372900,1.372900,1.372600,1.370200,1.370100,1.369800,0.018236,-0.258770,-0.005135,0.007337,-0.319280,0.159370,-0.017337,-0.017182,-0.017025,0.001268,0.001383,0.001470,-0.695020,2.748700,6.298200,-0.702090,1.736300,6.658700,-1.498000,-1.498100,-1.498000,-1.505200,-1.505200,-1.505000,4.000000
-0.000005,0.000075,0.000050,0.000003,0.000027,0.000289,-0.032692,-0.032767,-0.032817,-0.012132,-0.012158,-0.012447,0.002550,0.001407,0.005682,0.002452,0.001418,0.007547,1.720600,1.720500,1.719500,1.721900,1.721800,1.721900,-0.011384,0.520690,0.321890,-0.010130,-0.080832,3.061100,-0.007365,-0.007487,-0.007979,0.009530,0.009502,0.009513,-0.655670,2.433500,4.953400,-0.630600,0.681160,21.116000,-1.506500,-1.506500,-1.506500,-1.496700,-1.496700,-1.496900,10.000000
0.000002,0.000008,0.000047,0.000002,0.000005,-0.000087,0.019608,0.019600,0.019554,0.015214,0.015208,0.015295,0.001216,0.000690,0.001326,0.001244,0.000637,0.001050,1.579100,1.579100,1.579000,1.575400,1.575400,1.575300,-0.004123,0.232170,-0.226280,-0.000172,0.258580,-0.182530,0.000495,0.000498,0.000475,-0.000209,-0.000214,-0.000156,-0.781380,5.859400,12.641000,-0.768070,3.490600,2.957700,-1.500400,-1.500400,-1.500300,-1.496600,-1.496600,-1.496500,5.000000
-0.000022,-0.000071,0.000036,0.000010,-0.000015,-0.000282,0.014714,0.014784,0.014749,0.058610,0.058624,0.058906,0.002235,0.001285,0.003073,0.002242,0.001228,0.003083,1.369400,1.369400,1.368800,1.368300,1.368300,1.367600,0.039112,-0.457060,0.231440,0.002971,0.036077,-0.671800,-0.014912,-0.014785,-0.014687,0.009904,0.009881,0.009875,-0.709550,2.329300,3.025500,-0.705570,0.824970,4.524900,-1.497000,-1.497000,-1.496600,-1.504400,-1.504500,-1.504600,4.000000
0.000000,-0.000008,-0.000076,-0.000006,0.000018,-0.000008,0.004143,0.004151,0.004227,0.002219,0.002201,0.002208,0.001404,0.000907,0.002168,0.001359,0.000794,0.001351,1.981400,1.981300,1.980800,1.978300,1.978300,1.978200,-0.003471,-0.405690,-0.284750,0.013482,0.088115,-0.627790,-0.000606,-0.000602,-0.000539,0.000931,0.000919,0.000958,-0.839280,16.585000,11.305000,-0.833780,3.794000,9.492000,-1.499500,-1.499500,-1.499600,-1.498800,-1.498800,-1.498700,3.000000
-0.000004,0.000001,0.000026,-0.000001,0.000000,0.000014,0.006399,0.006399,0.006373,0.004754,0.004754,0.004739,0.000785,0.000253,0.000507,0.000776,0.000241,0.000615,1.289200,1.289200,1.289100,1.291100,1.291100,1.291100,0.002555,0.022874,0.448440,-0.006440,-0.029644,0.841250,-0.004589,-0.004585,-0.004608,-0.003246,-0.003243,-0.003260,-0.559230,9.255800,4.970400,-0.534530,1.317400,13.938000,-1.494700,-1.494700,-1.494700,-1.500800,-1.500800,-1.500800,3.000000
0.000002,0.000071,0.000415,-0.000015,0.000053,0.000082,-0.021615,-0.021686,-0.022101,-0.024066,-0.024119,-0.024201,0.002187,0.001479,0.004507,0.002150,0.001261,0.003259,1.292800,1.292600,1.291800,1.295500,1.295500,1.294800,-0.012803,0.761040,1.574000,0.007410,0.176790,0.722920,0.006061,0.005930,0.006132,-0.017118,-0.017186,-0.017357,-0.722330,7.413000,11.183000,-0.717550,1.809700,7.971300,-1.503100,-1.503300,-1.502600,-1.496300,-1.496400,-1.496700,2.000000
-0.000003,-0.000006,0.000095,-0.000000,0.000017,0.000010,-0.023703,-0.023696,-0.023792,-0.031123,-0.031139,-0.031149,0.001111,0.000554,0.001046,0.001112,0.000559,0.000920,1.179100,1.179100,1.179000,1.181700,1.181600,1.181600,-0.000584,-0.280050,0.636300,0.004983,0.378660,0.097042,-0.003094,-0.003071,-0.003208,-0.002184,-0.002217,-0.002263,-0.665800,3.706200,5.108400,-0.717820,11.675000,13.153000,-1.499100,-1.499100,-1.499100,-1.501100,-1.501200,-1.501100,2.000000
-0.000018,0.000022,-0.000002,0.000010,-0.000013,0.000096,-0.120730,-0.120750,-0.120750,-0.145680,-0.145660,-0.145760,0.002239,0.001326,0.003398,0.002273,0.001321,0.004202,1.365700,1.365600,1.365200,1.372400,1.372300,1.371700,0.024410,0.381270,0.858510,0.022940,-0.155980,0.766750,0.012350,0.012265,0.012032,-0.027399,-0.027353,-0.027447,-0.707460,2.955800,8.924000,-0.704480,2.261100,6.262300,-1.498800,-1.498900,-1.498700,-1.497100,-1.497200,-1.497100,11.000000
-0.000007,0.000021,-0.000721,0.000015,0.000036,-0.000201,-0.040082,-0.040103,-0.039382,-0.016264,-0.016300,-0.016099,0.002540,0.001417,0.014084,0.002443,0.001590,0.003367,1.727100,1.727100,1.724100,1.722400,1.722300,1.721500,-0.010319,0.386100,-0.762720,-0.028115,0.063729,-0.454950,-0.009244,-0.009236,-0.009536,0.007571,0.007504,0.008061,-0.692070,3.349600,7.174000,-0.662760,3.438200,2.425300,-1.500600,-1.500600,-1.500300,-1.495200,-1.495200,-1.495000,10.000000
-0.000010,-0.000001,0.000046,0.000001,-0.000075,0.000016,-0.072694,-0.072693,-0.072739,-0.192210,-0.192140,-0.192150,0.001125,0.000519,0.001222,0.001159,0.000832,0.001395,1.217100,1.217100,1.217000,1.221600,1.221400,1.221200,0.006128,-0.334060,0.517730,0.002312,-4.419000,0.503460,-0.013796,-0.013796,-0.013874,-0.018654,-0.018466,-0.018520,-0.666560,6.906100,10.466000,-0.702660,36.516000,9.388800,-1.499800,-1.499800,-1.499800,-1.493500,-1.493700,-1.494000,11.000000
0.000000,0.000014,0.000208,-0.000011,0.000044,-0.001512,-0.034112,-0.034126,-0.034335,-0.042330,-0.042374,-0.040862,0.002237,0.001161,0.003391,0.002283,0.001217,0.010193,1.374700,1.374700,1.374400,1.381700,1.381700,1.379000,-0.007315,0.023175,1.505500,-0.002462,0.000656,-2.201500,0.009064,0.009048,0.008450,-0.018360,-0.018385,-0.015930,-0.716770,0.402760,11.296000,-0.757520,0.317790,8.851000,-1.505900,-1.505900,-1.505500,-1.496900,-1.496900,-1.497400,2.000000
-0.000001,-0.000008,-0.000210,0.000017,0.000021,-0.000000,-0.029121,-0.029113,-0.028903,-0.017023,-0.017045,-0.017045,0.002329,0.001211,0.002875,0.002210,0.001308,0.002365,1.424800,1.424700,1.424200,1.424700,1.424600,1.424200,-0.017393,0.081400,-0.628770,-0.014805,0.163040,0.032285,-0.005782,-0.005736,-0.005520,0.006541,0.006508,0.006278,-0.660570,1.133700,3.706500,-0.685990,0.633930,3.062500,-1.504000,-1.504000,-1.504000,-1.492000,-1.492000,-1.492100,10.000000
0.000006,-0.000014,0.000423,0.000013,0.000040,-0.000194,0.022749,0.022764,0.022341,0.024414,0.024374,0.024568,0.002241,0.001205,0.005153,0.002243,0.001440,0.003927,1.332400,1.332300,1.331800,1.337900,1.337700,1.337100,0.006802,-0.096504,1.384300,0.011626,-1.373400,-0.643870,-0.007817,-0.007808,-0.008091,0.015529,0.015413,0.015109,-0.719990,0.696450,7.725100,-0.710690,16.502000,5.004500,-1.503700,-1.503800,-1.503800,-1.496200,-1.496300,-1.496100,5.000000
0.000001,-0.000087,0.000027,-0.000006,0.000008,-0.000018,0.016459,0.016545,0.016519,0.014607,0.014599,0.014617,0.002597,0.001482,0.003900,0.002577,0.001491,0.006833,1.818500,1.818500,1.818000,1.817500,1.817300,1.816400,0.024445,-0.454440,0.576280,0.015150,0.021660,0.427270,-0.004205,-0.004122,-0.003871,-0.005212,-0.005217,-0.005173,-0.631770,2.496600,4.558900,-0.624660,0.639750,6.036000,-1.502400,-1.502300,-1.502000,-1.500700,-1.500800,-1.500600,5.000000
0.000004,0.000010,-0.000192,-0.000007,-0.000004,-0.000077,0.024171,0.024161,0.024352,-0.029129,-0.029126,-0.029049,0.001221,0.000597,0.002951,0.001190,0.000725,0.001837,1.580300,1.580300,1.579900,1.580200,1.580200,1.580200,-0.007377,0.268960,-3.110000,-0.000475,0.301040,-2.351000,0.001407,0.001402,0.001714,0.000281,0.000288,0.000376,-0.729740,4.416900,28.233000,-0.737390,10.707000,17.466000,-1.499400,-1.499400,-1.499600,-1.498300,-1.498200,-1.498000,1.000000
0.000002,0.000006,-0.000256,0.000001,0.000058,0.000324,0.006116,0.006110,0.006366,-0.024143,-0.024201,-0.024524,0.002593,0.001474,0.003266,0.002629,0.001667,0.005463,1.889000,1.888900,1.888200,1.882900,1.882800,1.882000,0.000557,-0.048270,-0.464690,-0.037572,0.800930,0.774030,-0.012730,-0.012720,-0.012610,-0.004765,-0.004806,-0.005116,-0.641710,0.978800,3.068200,-0.621060,4.571700,10.658000,-1.500300,-1.500300,-1.500300,-1.501200,-1.501200,-1.501300,6.000000
0.000003,0.000011,0.000057,-0.000003,-0.000002,0.000039,0.045226,0.045215,0.045158,0.105770,0.105770,0.105730,0.001079,0.000519,0.002669,0.001055,0.000452,0.000957,1.074000,1.074000,1.073700,1.075400,1.075400,1.075400,-0.005742,0.389780,1.296200,-0.002306,0.020253,1.084700,0.007471,0.007438,0.007177,0.010958,0.010969,0.010833,-0.626270,8.203900,23.992000,-0.655580,0.062117,11.035000,-1.498200,-1.498300,-1.498700,-1.497400,-1.497500,-1.497400,7.000000
-0.000026,0.000009,0.000330,-0.000022,0.000020,-0.000358,0.033117,0.033108,0.032778,0.018159,0.018138,0.018496,0.002924,0.001703,0.004871,0.002893,0.001902,0.007318,2.256400,2.256300,2.255900,2.249000,2.249000,2.247700,0.011139,0.142210,0.666640,0.030667,0.135730,-0.609930,0.007237,0.007201,0.007319,-0.010461,-0.010513,-0.011352,-0.542270,1.537800,3.665600,-0.543030,7.100900,6.855000,-1.501100,-1.501100,-1.500700,-1.493900,-1.493900,-1.493600,5.000000
0.000010,0.000023,-0.000221,0.000003,0.000132,0.000611,0.025583,0.025560,0.025781,-0.032261,-0.032393,-0.033004,0.002510,0.001324,0.005620,0.002565,0.001814,0.005483,1.779100,1.779100,1.778600,1.776300,1.776100,1.774900,-0.025506,-0.004540,1.005400,-0.019824,1.674400,0.262350,0.011245,0.011229,0.011398,0.010468,0.010249,0.010843,-0.661160,0.425740,9.958100,-0.623620,11.828000,4.897900,-1.505300,-1.505300,-1.504600,-1.499500,-1.499700,-1.499500,1.000000
0.000003,-0.000004,0.000008,0.000000,0.000002,0.000013,0.026188,0.026192,0.026184,0.050440,0.050439,0.050425,0.000819,0.000317,0.000686,0.000822,0.000319,0.000549,1.864900,1.864900,1.864800,1.858900,1.858900,1.858900,-0.002076,-0.365900,0.086822,-0.000230,1.122900,0.619470,0.005395,0.005397,0.005384,-0.001433,-0.001440,-0.001448,-0.479330,6.933300,17.673000,-0.438990,25.130000,8.641600,-1.497600,-1.497600,-1.497600,-1.496900,-1.496900,-1.496900,4.000000
-0.000002,-0.000002,0.000016,0.000002,0.000002,-0.000018,0.002740,0.002742,0.002727,-0.048818,-0.048819,-0.048801,0.000778,0.000211,0.000465,0.000787,0.000196,0.000518,1.053600,1.053600,1.053600,1.054600,1.054600,1.054600,-0.000965,-0.007271,0.656110,0.001309,-0.051987,-1.269100,-0.000351,-0.000353,-0.000379,-0.001962,-0.001964,-0.001931,-0.640820,1.922600,6.539700,-0.607830,2.808000,10.525000,-1.498100,-1.498100,-1.498100,-1.496000,-1.496000,-1.495900,9.000000
0.000000,0.000049,0.000077,-0.000001,0.000022,0.000039,0.006133,0.006083,0.006006,0.004181,0.004159,0.004120,0.001364,0.000792,0.002064,0.001425,0.000984,0.001706,1.992500,1.992400,1.992200,1.990300,1.990200,1.990200,0.000422,0.860030,0.320350,0.005505,0.361600,0.460530,0.000389,0.000334,0.000309,0.000314,0.000277,0.000164,-0.833050,6.816400,6.548900,-0.855910,20.919000,5.283700,-1.500500,-1.500600,-1.500400,-1.498000,-1.498100,-1.497900,3.000000
-0.000007,0.000005,-0.000005,-0.000006,0.000001,-0.000029,-0.096536,-0.096541,-0.096537,-0.212000,-0.212000,-0.211970,0.000772,0.000256,0.000484,0.000778,0.000268,0.000653,1.015800,1.015700,1.015700,1.016800,1.016800,1.016800,0.008207,-0.055840,-0.351890,0.009174,0.194310,-0.178500,-0.025336,-0.025347,-0.025308,0.002491,0.002486,0.002486,-0.630800,9.395900,5.533100,-0.623760,6.255900,3.937800,-1.491000,-1.491000,-1.490900,-1.496300,-1.496400,-1.496400,11.000000
0.000006,0.000010,-0.000047,-0.000006,-0.000000,0.000047,0.007424,0.007413,0.007460,-0.022044,-0.022044,-0.022091,0.002591,0.001456,0.003147,0.002625,0.001528,0.004764,1.886100,1.886000,1.885600,1.882100,1.882100,1.881300,-0.000461,0.002256,0.098199,-0.027819,-0.777180,-0.449420,-0.009544,-0.009535,-0.009788,0.003917,0.003927,0.004107,-0.602170,1.043700,3.793100,-0.637220,6.336800,7.455000,-1.499700,-1.499800,-1.499700,-1.497600,-1.497500,-1.497600,6.000000
0.000020,0.000092,0.000264,-0.000006,0.000066,-0.000284,-0.022435,-0.022527,-0.022791,-0.029695,-0.029761,-0.029477,0.002616,0.001474,0.003874,0.002591,0.001502,0.003984,1.853700,1.853600,1.853000,1.847700,1.847700,1.847100,-0.015327,0.492140,0.649460,-0.002847,0.473500,-2.084600,0.013436,0.013324,0.013407,0.000823,0.000739,0.000346,-0.634140,2.934600,4.597000,-0.626760,2.894600,10.897000,-1.496500,-1.496500,-1.496200,-1.502600,-1.502500,-1.502000,2.000000
-0.000009,-0.000001,-0.000093,-0.000003,0.000027,-0.000118,-0.027392,-0.027391,-0.027298,-0.039333,-0.039360,-0.039243,0.001421,0.000997,0.002332,0.001470,0.000982,0.003986,2.127100,2.127000,2.126800,2.123500,2.123500,2.123200,0.005780,0.032568,-0.861310,0.004021,0.665590,-0.672750,-0.003590,-0.003587,-0.003524,-0.001623,-0.001641,-0.001664,-0.844890,29.137000,22.941000,-0.867690,14.204000,10.083000,-1.501200,-1.501200,-1.501200,-1.498100,-1.498100,-1.497700,2.000000
0.000007,-0.000025,0.000011,0.000002,0.000046,-0.000262,0.028932,0.028956,0.028945,-0.036009,-0.036055,-0.035792,0.002560,0.001806,0.004470,0.002550,0.001610,0.008279,1.782600,1.782400,1.781700,1.777300,1.777300,1.776100,-0.016133,-0.408790,0.251910,0.000941,0.064385,0.528110,0.014805,0.014903,0.014884,0.001332,0.001270,0.001239,-0.652290,6.946100,3.510600,-0.652900,8.565200,6.935700,-1.496700,-1.496800,-1.496300,-1.504200,-1.504200,-1.503700,1.000000
0.000010,0.000202,0.000764,-0.000005,0.000001,-0.000046,0.013039,0.012837,0.012074,0.006473,0.006472,0.006517,0.002847,0.002358,0.005880,0.002795,0.001674,0.003907,2.102800,2.102500,2.101500,2.106500,2.106400,2.105700,-0.011059,1.204600,0.911620,-0.008811,-0.074148,0.006735,0.010670,0.010438,0.010272,-0.002279,-0.002289,-0.002336,-0.533800,12.826000,3.614700,-0.584020,1.261000,2.806200,-1.507900,-1.508000,-1.508000,-1.497800,-1.497700,-1.497500,3.000000
-0.000004,-0.000003,0.000052,-0.000005,0.000016,0.000012,0.022438,0.022442,0.022390,-0.034592,-0.034609,-0.034621,0.001153,0.000612,0.001111,0.001089,0.000698,0.001110,1.178600,1.178600,1.178400,1.178600,1.178600,1.178400,-0.003494,-0.527370,0.273860,0.001221,0.086906,-0.311400,-0.001000,-0.000975,-0.001104,-0.004281,-0.004318,-0.004452,-0.732710,9.763100,6.986300,-0.631670,20.081000,5.550700,-1.498100,-1.498200,-1.498200,-1.499000,-1.499000,-1.499000,1.000000
-0.000006,0.000004,0.000015,-0.000001,0.000003,-0.000034,-0.038655,-0.038659,-0.038673,-0.022011,-0.022014,-0.021980,0.000800,0.000299,0.000559,0.000786,0.000272,0.000728,1.369500,1.369400,1.369400,1.368400,1.368400,1.368400,0.014274,0.259820,-0.084194,0.003608,0.071254,-2.145000,-0.005560,-0.005568,-0.005571,0.003106,0.003107,0.003131,-0.584220,14.096000,4.007500,-0.568500,6.002000,20.716000,-1.499400,-1.499400,-1.499400,-1.497800,-1.497800,-1.497800,10.000000
-0.000004,0.000014,-0.000225,-0.000033,-0.000017,-0.000237,0.027838,0.027824,0.028049,0.045139,0.045156,0.045394,0.003050,0.001860,0.004974,0.002995,0.001767,0.005044,2.352100,2.352000,2.351200,2.352900,2.352800,2.352100,0.008509,-0.083722,-0.421110,0.027227,0.182270,0.027982,0.004124,0.004103,0.004060,-0.014750,-0.014737,-0.014427,-0.515040,1.471100,7.712300,-0.540220,2.871100,12.448000,-1.504500,-1.504600,-1.504500,-1.491600,-1.491600,-1.491300,4.000000
-0.000004,0.000031,0.000360,0.000011,0.000040,0.000161,-0.034883,-0.034914,-0.035274,-0.020749,-0.020789,-0.020950,0.002325,0.001228,0.005126,0.002220,0.001268,0.002263,1.425500,1.425400,1.424500,1.430000,1.429900,1.429500,-0.020229,0.255510,1.642000,-0.012874,0.004489,0.579200,-0.003476,-0.003537,-0.003470,0.009679,0.009643,0.009228,-0.641690,1.571200,11.245000,-0.699380,-0.185750,2.620200,-1.504600,-1.504600,-1.503800,-1.490100,-1.490100,-1.490100,10.000000
-0.000010,0.000013,-0.000063,0.000026,-0.000024,-0.000375,0.016906,0.016894,0.016957,-0.043491,-0.043467,-0.043092,0.002553,0.001396,0.003494,0.002543,0.001493,0.003262,1.786700,1.786600,1.785800,1.778400,1.778300,1.777600,-0.009515,-0.140570,-0.777170,-0.017318,-0.296930,-0.577700,-0.009407,-0.009387,-0.009406,-0.003068,-0.003027,-0.002692,-0.653190,2.498800,2.959500,-0.626660,2.345000,1.266500,-1.496600,-1.496600,-1.496500,-1.502200,-1.502200,-1.501800,1.000000
0.000006,-0.000023,-0.000027,-0.000018,-0.000061,0.000045,0.028293,0.028316,0.028343,0.020888,0.020949,0.020904,0.002904,0.001580,0.003655,0.002886,0.001726,0.004500,2.255900,2.255800,2.255400,2.247300,2.247200,2.246700,0.006802,-0.030197,-0.516700,0.016812,-0.168890,1.249400,0.009843,0.009826,0.009784,-0.007753,-0.007733,-0.007957,-0.535320,0.680250,19.632000,-0.526090,0.897280,9.521100,-1.500500,-1.500500,-1.500400,-1.496100,-1.496100,-1.495800,5.000000
-0.000016,0.000048,-0.000058,0.000005,0.000052,0.000042,0.025603,0.025555,0.025614,0.082686,0.082634,0.082592,0.002233,0.001395,0.002901,0.002152,0.001281,0.002630,1.322500,1.322300,1.321900,1.313200,1.313200,1.312700,-0.011445,0.405550,0.118470,-0.020149,0.347270,0.654650,-0.016072,-0.016127,-0.016463,0.021202,0.021131,0.021105,-0.739230,2.456500,4.700600,-0.658290,1.452500,5.557500,-1.494700,-1.494800,-1.494100,-1.504000,-1.504000,-1.503900,7.000000
0.000000,0.000014,0.000331,-0.000001,0.000024,0.000158,-0.028327,-0.028340,-0.028671,-0.033136,-0.033159,-0.033317,0.001463,0.000989,0.002850,0.001404,0.000956,0.004667,2.126800,2.126800,2.126100,2.121900,2.121800,2.121500,0.007417,0.177490,2.606800,0.002638,0.807750,1.080900,-0.002022,-0.002037,-0.001881,-0.002596,-0.002636,-0.002594,-0.876560,16.202000,12.514000,-0.832150,10.705000,16.660000,-1.499400,-1.499400,-1.499100,-1.500000,-1.500100,-1.499700,2.000000
0.000001,0.000016,-0.000101,0.000002,-0.000000,-0.000002,0.042976,0.042960,0.043061,0.112150,0.112150,0.112150,0.001090,0.000536,0.001499,0.001044,0.000527,0.001219,1.076400,1.076400,1.076300,1.079200,1.079200,1.079100,-0.007826,0.212740,-1.108700,-0.003806,-1.033400,-0.458850,0.002901,0.002898,0.003094,0.013569,0.013593,0.013615,-0.626450,5.659200,11.370000,-0.648100,10.536000,13.993000,-1.497900,-1.497900,-1.497900,-1.497600,-1.497600,-1.497500,7.000000
0.000007,-0.000008,0.000074,0.000002,0.000026,-0.000263,-0.026804,-0.026795,-0.026869,-0.039506,-0.039532,-0.039269,0.001465,0.000967,0.002089,0.001427,0.000845,0.003256,2.126500,2.126500,2.126200,2.123200,2.123200,2.122500,-0.001229,-0.334260,0.387590,-0.003947,0.170660,-1.949000,-0.002288,-0.002267,-0.002318,-0.002098,-0.002121,-0.001773,-0.866440,13.970000,7.059700,-0.836560,4.578400,17.951000,-1.498300,-1.498300,-1.498500,-1.498900,-1.498900,-1.499100,2.000000
0.000001,0.000002,-0.000005,0.000003,-0.000007,-0.000018,0.018068,0.018066,0.018071,0.016596,0.016603,0.016621,0.000761,0.000225,0.000605,0.000763,0.000280,0.000531,0.889760,0.889760,0.889760,0.891440,0.891430,0.891410,0.001426,0.208320,-0.736320,-0.003496,-0.604530,-0.090139,0.007102,0.007105,0.007120,-0.002995,-0.003002,-0.002967,-0.625590,2.557900,9.782100,-0.622530,9.710400,3.384800,-1.494000,-1.493900,-1.493900,-1.499000,-1.499000,-1.499000,5.000000
-0.000003,0.000003,-0.000323,-0.000011,-0.000016,0.000192,0.015028,0.015025,0.015348,-0.027655,-0.027640,-0.027831,0.002618,0.001735,0.003538,0.002573,0.001436,0.010203,1.868900,1.868800,1.868500,1.861400,1.861300,1.860000,0.000978,0.247030,0.052155,0.026419,-0.026002,1.422000,0.010534,0.010497,0.010723,0.001466,0.001450,0.001282,-0.626000,10.212000,4.870400,-0.624040,0.243260,11.498000,-1.495800,-1.495800,-1.495400,-1.503500,-1.503600,-1.502500,9.000000
-0.000002,0.000011,0.000043,0.000002,0.000001,0.000011,0.027982,0.027971,0.027928,0.000729,0.000728,0.000718,0.001267,0.000996,0.001859,0.001225,0.000685,0.001389,1.632500,1.632500,1.632200,1.631500,1.631500,1.631300,0.009026,0.618250,0.509600,-0.001210,0.038443,0.517220,0.004248,0.004219,0.004170,0.002632,0.002631,0.002678,-0.804640,27.357000,5.119000,-0.748440,3.284500,5.886400,-1.499900,-1.500000,-1.499800,-1.500700,-1.500700,-1.500600,8.000000
-0.000004,-0.000003,-0.000153,0.000002,-0.000006,0.000078,0.019124,0.019127,0.019279,0.030435,0.030440,0.030362,0.001377,0.000712,0.004042,0.001333,0.000729,0.001723,2.026100,2.026000,2.025800,2.018800,2.018800,2.018500,0.005447,0.261400,-0.333810,0.002842,-0.088070,0.134520,0.005750,0.005729,0.005919,-0.001773,-0.001772,-0.001761,-0.810030,3.480600,26.218000,-0.784100,3.812100,6.497200,-1.502300,-1.502300,-1.502300,-1.497400,-1.497500,-1.497400,5.000000
-0.000011,0.000057,-0.000064,0.000008,0.000057,0.000498,-0.005545,-0.005602,-0.005539,0.010761,0.010704,0.010206,0.002545,0.001348,0.004633,0.002469,0.001610,0.009852,1.709400,1.709400,1.708700,1.708100,1.707900,1.706100,-0.020821,0.206320,-0.442030,-0.022887,1.044200,2.701900,-0.001800,-0.001840,-0.001766,0.016326,0.016291,0.015224,-0.646190,1.438900,11.255000,-0.660200,6.073900,17.859000,-1.503800,-1.503800,-1.503800,-1.491400,-1.491400,-1.491100,3.000000
0.000015,0.000118,-0.000029,-0.000011,0.000021,-0.000360,0.037607,0.037489,0.037519,0.072887,0.072866,0.073226,0.002212,0.001479,0.002868,0.002235,0.001171,0.004387,1.325000,1.325000,1.324600,1.320000,1.319900,1.318800,-0.020492,1.217600,0.170830,-0.011225,-0.024200,-0.925370,-0.006632,-0.006839,-0.006773,0.029282,0.029268,0.029822,-0.690620,7.617700,3.543400,-0.701070,0.383440,4.985400,-1.509000,-1.509000,-1.508800,-1.500600,-1.500700,-1.500900,7.000000
0.000017,0.000034,-0.000142,0.000011,0.000026,-0.000234,0.028446,0.028412,0.028554,0.084083,0.084058,0.084292,0.002257,0.001337,0.004140,0.002165,0.001254,0.002164,1.326600,1.326500,1.326000,1.315600,1.315500,1.315100,-0.020640,0.327970,-1.176500,-0.016444,0.029501,-0.620640,-0.013924,-0.013946,-0.014228,0.024654,0.024646,0.024747,-0.744680,2.426800,10.708000,-0.653090,0.119190,4.831800,-1.498100,-1.498200,-1.497700,-1.498900,-1.498900,-1.498900,7.000000
0.000002,-0.000022,-0.000289,0.000003,0.000016,-0.000027,0.016219,0.016241,0.016529,-0.013898,-0.013914,-0.013887,0.001443,0.000960,0.003183,0.001484,0.000971,0.004654,2.218600,2.218500,2.218200,2.217700,2.217600,2.216900,0.002008,-0.554570,-0.124260,-0.004463,0.678700,0.863510,0.003404,0.003420,0.003688,-0.000306,-0.000349,-0.000290,-0.846850,16.875000,12.852000,-0.837590,5.534500,19.848000,-1.501800,-1.501800,-1.502000,-1.498600,-1.498700,-1.498800,9.000000
0.000005,0.000025,0.000295,0.000012,0.000083,0.000082,0.005969,0.005944,0.005648,-0.024035,-0.024118,-0.024200,0.002916,0.001776,0.003553,0.002871,0.001764,0.003967,2.251700,2.251600,2.251100,2.247100,2.247000,2.246300,0.004809,0.041695,0.276530,-0.016380,0.142100,0.163080,-0.007616,-0.007644,-0.007771,0.008013,0.007941,0.007671,-0.583040,1.872500,3.367200,-0.542580,3.083900,2.520900,-1.499300,-1.499200,-1.499200,-1.498500,-1.498600,-1.498300,6.000000
-0.000001,0.000001,-0.000011,0.000003,-0.000001,-0.000011,0.056444,0.056443,0.056453,0.110560,0.110560,0.110570,0.000763,0.000238,0.000565,0.000755,0.000267,0.000814,0.860460,0.860460,0.860450,0.860360,0.860360,0.860370,0.003849,0.019077,0.465360,-0.005452,0.119470,-0.231900,0.012008,0.012009,0.012017,-0.003792,-0.003794,-0.003730,-0.610610,1.594700,7.869500,-0.616140,6.587700,4.692600,-1.496300,-1.496300,-1.496200,-1.494800,-1.494800,-1.494700,7.000000
0.000009,0.000011,0.000165,0.000009,-0.000001,0.000020,-0.003515,-0.003526,-0.003691,-0.036731,-0.036730,-0.036750,0.002266,0.001205,0.005236,0.002212,0.001359,0.003511,1.391200,1.391100,1.389900,1.392600,1.392500,1.391600,0.019864,0.058170,0.223280,-0.012897,-0.289580,0.481370,-0.004773,-0.004795,-0.005661,0.004822,0.004837,0.004646,-0.671880,1.141000,5.939900,-0.709770,2.971300,4.082100,-1.500200,-1.500200,-1.500200,-1.498000,-1.498100,-1.498400,9.000000
-0.000003,0.000019,0.000240,0.000005,0.000039,-0.000178,-0.032953,-0.032973,-0.033213,-0.036745,-0.036784,-0.036607,0.002234,0.001257,0.003524,0.002281,0.001300,0.005364,1.376400,1.376400,1.376100,1.379700,1.379600,1.378900,-0.001574,-0.203300,0.372300,-0.020244,0.170300,0.641770,0.004588,0.004609,0.004679,-0.014025,-0.014085,-0.014264,-0.752570,2.072500,2.467600,-0.724250,0.809500,10.168000,-1.507000,-1.507100,-1.506100,-1.496900,-1.497000,-1.495600,2.000000
